alpha,opened,capacity,facility_cost,offered_load,policy,expected_lost_H,expected_lost_H_se,expected_lost,expected_lost_se,weighted_loss,weighted_loss_se,total_cost,total_cost_se,cost_per_therapy,cost_per_therapy_se,mean_hold_H,mean_hold_M,mean_hold_L,treated,lost,failures,recollections,spillover,spillover_share,lost_gate_recollection,lost_k_remake,lost_backstop,idle_slot_days,n_rep
1.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.657397479863549,0.05756862847537793,4.511190970160936,0.07427675551480298,10.976027694909702,0.18790862516184323,8593101.966666667,18277.35319227415,86046.81008484849,191.82011515935255,1.2122222222222223,2.4458333333333333,25.756666666666668,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,7.733333333333333,0.07733333333333332,0.0,0.13333333333333333,0.0,0.0,30
50000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.634002227415361,0.05822378320499374,4.389219591203053,0.07260274696715514,10.802699923089778,0.1870321063441496,8601209.3,18303.472794392255,86127.99841481484,192.17573600499543,0.9966666666666666,2.4066666666666667,19.006666666666668,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,3.033333333333333,0.030333333333333334,0.0,0.13333333333333333,0.0,0.0,30
100000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.5595951546699753,0.05571018014215719,4.288164639384772,0.07164364649686399,10.529858571810092,0.18127301933229995,8616784.866666667,18281.177589081206,86283.96197710438,191.96379895995918,0.77,1.8916666666666666,18.78111111111111,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,2.3,0.023000000000000003,0.0,0.13333333333333333,0.0,0.0,30
250000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.418642488073796,0.05615007271829227,4.136202578363512,0.07226269131773973,10.107281997145828,0.18220234713110273,8692548.9,18655.37234472539,87042.62961346802,195.7885509382589,1.031111111111111,2.225,17.164444444444445,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.8333333333333333,0.018333333333333333,0.0,0.13333333333333333,0.0,0.0,30
500000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.4004604672201837,0.056364496244346744,4.063504428044849,0.07133683660342532,9.950566382505182,0.18040782354491913,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,0.8866666666666667,2.2116666666666664,16.67111111111111,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.2,0.012,0.0,0.13333333333333333,0.0,0.0,30
1000000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.4024105403564016,0.055977929089794064,4.020374657446115,0.06949550488657859,9.881329875447744,0.17841964352824283,8790989.266666668,18878.977364407845,88028.3367717172,197.75915498067857,0.9088888888888889,2.3233333333333333,15.673333333333334,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.1,0.011000000000000001,0.0,0.13333333333333333,0.0,0.0,30
2000000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.4149826445378104,0.05619008837707068,4.027134104146933,0.06978310578260136,9.909077822692735,0.18018304773220833,8797016.4,18936.11651999561,88088.68367407408,198.23357232142908,1.0277777777777777,2.2925,15.594444444444443,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.0333333333333334,0.010333333333333333,0.0,0.13333333333333333,0.0,0.0,30
5000000.0,m1+m4,8,6015393.8,0.9943,adaptive_mpc,2.405995412793049,0.05588571451146185,4.005493316140905,0.06972529622684306,9.870358696231685,0.17907872158078075,8834782.200000001,18959.807529310674,88466.84768080809,198.48781899168785,0.94,2.31,15.715555555555556,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,0.9333333333333333,0.009333333333333334,0.0,0.13333333333333333,0.0,0.0,30
