policy,treated,lost,expected_lost,expected_lost_se,weighted_loss,weighted_loss_se,failures,recollections,lost_gate_recollection,lost_k_remake,lost_backstop,spillover,idle_slot_days,total_cost,total_cost_se,cost_per_therapy,cost_per_therapy_se,spillover_share,expected_lost_H,expected_lost_H_se,mean_hold_H,mean_hold_H_se,mean_hold_first_H,mean_hold_first_H_se,mean_hold_M,mean_hold_M_se,mean_hold_first_M,mean_hold_first_M_se,mean_hold_L,mean_hold_L_se,mean_hold_first_L,mean_hold_first_L_se,mean_hold,mean_hold_se,n_rep
fifo,199.76666666666668,0.23333333333333334,9.67673583105424,0.13750454859655947,24.821016974258825,0.3610805277615961,16.5,16.266666666666666,0.16666666666666666,0.06666666666666667,0.0,4.133333333333334,0.0,15642297.866666667,14736.228730887768,78303.615459107,91.50709321105711,0.020666666666666667,6.275053904984636,0.0965886436908781,9.568888888888889,0.2581490918002142,9.55,0.2582050725967387,7.3125,0.15245359195882996,7.282916666666667,0.14965055480565334,8.185555555555556,0.20854622583475135,8.156666666666666,0.20756848105987072,8.251333333333333,0.19877873295282247,30
adaptive_mpc,199.93333333333334,0.06666666666666667,7.635651064791173,0.06884685299753338,18.2661444563717,0.14267755833828402,16.5,16.433333333333334,0.0,0.06666666666666667,0.0,4.433333333333334,0.0,15646983.533333333,15255.222001190079,78261.28062110553,83.71249824656333,0.022166666666666668,4.236729755334538,0.02849935612239882,0.4022222222222222,0.03253579749058309,0.25,0.0,2.6925000000000003,0.07924209957357002,2.330833333333333,0.065304144018995,23.655555555555555,0.6032417392706652,21.545,0.5282263570583995,8.294333333333334,0.19979166352042957,30
