alpha,opened,capacity,facility_cost,offered_load,policy,expected_lost_H,expected_lost_H_se,expected_lost,expected_lost_se,weighted_loss,weighted_loss_se,total_cost,total_cost_se,cost_per_therapy,cost_per_therapy_se,mean_hold_H,mean_hold_M,mean_hold_L,treated,lost,failures,recollections,spillover,spillover_share,lost_gate_recollection,lost_k_remake,lost_backstop,idle_slot_days,n_rep
1.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.731282307120866,0.04461370365778163,8.435500469020324,0.08337196698202698,20.302718342382825,0.1872065699451223,15335916.5,18472.788754556248,76718.33373651591,100.88641508197556,0.53,4.11625,25.38,199.9,0.1,16.933333333333334,16.833333333333332,9.3,0.0465,0.0,0.1,0.0,0.0,30
50000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.670396139816142,0.042646127240422015,8.378541677971866,0.08667309603097535,20.038361394186346,0.18263314395240174,15342622.633333333,15096.180798282869,76777.57067420435,86.75912921203741,0.20388888888888887,3.3162499999999997,26.24277777777778,199.83333333333334,0.16666666666666666,16.966666666666665,16.8,9.466666666666667,0.04733333333333333,0.0,0.16666666666666666,0.0,0.0,30
100000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.585783475157772,0.03938288968947192,8.173179490549524,0.07777200109323808,19.608428318143563,0.1637757562966552,15388892.233333332,17386.341526670603,76996.26771792295,97.56298273356644,0.23333333333333334,2.8358333333333334,24.906666666666663,199.86666666666667,0.13333333333333333,17.166666666666668,17.033333333333335,8.233333333333333,0.04116666666666667,0.0,0.13333333333333333,0.0,0.0,30
250000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.291597957217318,0.047454297688647215,7.815998633646738,0.07328976279547661,18.647012669577748,0.1710694516362215,15533448.766666668,16347.888056399193,77719.2490278057,84.40591217378658,0.1638888888888889,2.7304166666666663,24.474444444444444,199.86666666666667,0.13333333333333333,17.033333333333335,16.9,5.833333333333333,0.029166666666666667,0.0,0.13333333333333333,0.0,0.0,30
500000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.236729755334538,0.02849935612239882,7.635651064791173,0.06884685299753338,18.2661444563717,0.14267755833828402,15646983.533333333,15255.222001190079,78261.28062110553,83.71249824656333,0.4022222222222222,2.6925000000000003,23.655555555555555,199.93333333333334,0.06666666666666667,16.5,16.433333333333334,4.433333333333334,0.022166666666666668,0.0,0.06666666666666667,0.0,0.0,30
1000000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.258396014027749,0.028875157152226324,7.578184938634789,0.04873675340806319,18.175117128466226,0.10937623955848429,15676805.266666668,14627.975825175392,78397.10706264658,72.50560888531297,0.5138888888888888,2.5458333333333334,23.59111111111111,199.96666666666667,0.03333333333333333,16.066666666666666,16.033333333333335,3.3,0.0165,0.0,0.03333333333333333,0.0,0.0,30
2000000.0,m1+m3,14,10526939.8,1.1364,adaptive_mpc,4.29243497825372,0.040161863596411454,7.610039659206132,0.05292612208184248,18.269069118858845,0.13187192048673174,15693626.933333334,13330.88359504629,78494.32254070352,65.09536304311177,0.4505555555555556,2.5829166666666667,23.750555555555554,199.93333333333334,0.06666666666666667,16.333333333333332,16.266666666666666,3.433333333333333,0.017166666666666667,0.0,0.06666666666666667,0.0,0.0,30
5000000.0,m3+m6,20,15038485.8,0.7955,adaptive_mpc,4.00578972708566,0.017161953357241064,6.395719239725756,0.034634168055264224,16.18711904551803,0.07623086709630306,20346248.966666665,12303.277327053898,101748.28475276382,63.80584876399765,0.08277777777777778,0.27166666666666667,2.703333333333333,199.96666666666667,0.03333333333333333,9.933333333333334,9.9,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,30
